source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
172.16.0.65,2026-04-07T07:48:27.305167,http://api.example.com/css/style.css,http,api.example.com,,80,/css/style.css,css;style.css,2,,,0,,css,GET,,curl/8.4.0,,pcap
10.0.0.204,2026-04-07T07:48:27.305167,https://api.example.com/about?from=2024-01-01&to=2024-12-31,https,api.example.com,,443,/about,about,1,from=2024-01-01&to=2024-12-31,from=2024-01-01;to=2024-12-31,2,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.28,2026-04-07T07:48:27.306143,http://example.com/cart?page=1&view=list&filter=recent,http,example.com,,80,/cart,cart,1,page=1&view=list&filter=recent,page=1;view=list;filter=recent,3,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.125,2026-04-07T07:48:27.306143,https://example.com/proxy?url=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%250d%250a%248%250d%250aflushall%250d%250a,https,example.com,,443,/proxy,proxy,1,url=gopher%3A%2F%2Flocalhost%3A6379%2F_%2A1%0D%0A%248%0D%0Aflushall%0D%0A,"url=gopher://localhost:6379/_*1
$8
flushall
",1,,,GET,,wfuzz/3.1.0,,pcap
10.0.0.83,2026-04-07T07:48:27.306143,https://10.0.0.50/?from=2024-01-01&order=name,https,10.0.0.50,,443,/,,0,from=2024-01-01&order=name,from=2024-01-01;order=name,2,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.25,2026-04-07T07:48:27.307156,http://example.com/css/style.css?order=name&filter=recent,http,example.com,,80,/css/style.css,css;style.css,2,order=name&filter=recent,order=name;filter=recent,2,,css,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.30,2026-04-07T07:48:27.307156,https://secure.example.com/image?src=file%3A%2F%2F%2Fetc%2Fpasswd,https,secure.example.com,,443,/image,image,1,src=file%3A%2F%2F%2Fetc%2Fpasswd,src=file:///etc/passwd,1,,,GET,,sqlmap/1.7.12#dev,,pcap
172.16.0.89,2026-04-07T07:48:27.307156,http://example.com/checkout?category=electronics&limit=10&from=2024-01-01,http,example.com,,80,/checkout,checkout,1,category=electronics&limit=10&from=2024-01-01,category=electronics;limit=10;from=2024-01-01,3,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.68,2026-04-07T07:48:27.308188,http://admin.example.com/blog?order=name&user=john,http,admin.example.com,,80,/blog,blog,1,order=name&user=john,order=name;user=john,2,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.58,2026-04-07T07:48:27.308188,http://shop.example.com/api/v1/status,http,shop.example.com,,80,/api/v1/status,api;v1;status,3,,,0,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.176,2026-04-07T07:48:27.308188,http://admin.example.com/search?message=<video><source,http,admin.example.com,,80,/search,search,1,message=%3Cvideo%3E%3Csource,message=<video><source,1,,,POST,,nuclei,,pcap
192.168.1.13,2026-04-07T07:48:27.309251,http://admin.example.com/image?src=http%3A%2F%2F10.0.0.1%2F,http,admin.example.com,,80,/image,image,1,src=http%3A%2F%2F10.0.0.1%2F,src=http://10.0.0.1/,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.86,2026-04-07T07:48:27.309251,http://test-app.local/search?sort=asc,http,test-app.local,,80,/search,search,1,sort=asc,sort=asc,1,,,HEAD,,curl/8.4.0,,pcap
192.168.1.254,2026-04-07T07:48:27.309251,http://example.com/cart?lang=en&type=product&page=1,http,example.com,,80,/cart,cart,1,lang=en&type=product&page=1,lang=en;type=product;page=1,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.144,2026-04-07T07:48:27.310235,http://example.com/help?limit=10,http,example.com,,80,/help,help,1,limit=10,limit=10,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.148,2026-04-07T07:48:27.310235,https://webapp.internal/js/main.js,https,webapp.internal,,443,/js/main.js,js;main.js,2,,,0,,js,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.55,2026-04-07T07:48:27.312188,http://shop.example.com/news?brand=apple&order=name,http,shop.example.com,,80,/news,news,1,brand=apple&order=name,brand=apple;order=name,2,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.184,2026-04-07T07:48:27.312188,https://secure.example.com/download?template=../../../proc/self/environ,https,secure.example.com,,443,/download,download,1,template=..%2F..%2F..%2Fproc%2Fself%2Fenviron,template=../../../proc/self/environ,1,,,GET,,nikto/2.5.0,,pcap
10.0.0.96,2026-04-07T07:48:27.312188,https://10.0.0.50/goto?goto=%2F%5Cevil.com,https,10.0.0.50,,443,/goto,goto,1,goto=%2F%5Cevil.com,goto=/\evil.com,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.161,2026-04-07T07:48:27.313198,http://webapp.internal/profile?type=product&to=2024-12-31,http,webapp.internal,,80,/profile,profile,1,type=product&to=2024-12-31,type=product;to=2024-12-31,2,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.243,2026-04-07T07:48:27.313198,http://webapp.internal/settings,http,webapp.internal,,80,/settings,settings,1,,,0,,,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.169,2026-04-07T07:48:27.313198,http://10.0.0.50/download/....//....//....//var/www/html/config.php,http,10.0.0.50,,80,/download/..../..../..../var/www/html/config.php,download;....;....;....;var;www;html;config.php,8,,,0,,php,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.190,2026-04-07T07:48:27.314239,http://example.com/login?user=john,http,example.com,,80,/login,login,1,user=john,user=john,1,,,GET,,python-requests/2.31.0,,pcap
10.0.0.31,2026-04-07T07:48:27.315216,http://shop.example.com/checkout?order=name&lang=en&from=2024-01-01,http,shop.example.com,,80,/checkout,checkout,1,order=name&lang=en&from=2024-01-01,order=name;lang=en;from=2024-01-01,3,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.143,2026-04-07T07:48:27.315216,https://192.168.1.100/login?search=1%27%20ORDER%20BY%201--,https,192.168.1.100,,443,/login,login,1,search=1%27%20ORDER%20BY%201--,search=1' ORDER BY 1--,1,,,POST,,burpsuite,,pcap
172.16.0.77,2026-04-07T07:48:27.316187,https://webapp.internal/logout?brand=apple&status=active,https,webapp.internal,,443,/logout,logout,1,brand=apple&status=active,brand=apple;status=active,2,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.57,2026-04-07T07:48:27.317198,http://example.com/,http,example.com,,80,/,,0,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.253,2026-04-07T07:48:27.317198,http://10.0.0.50/css/style.css,http,10.0.0.50,,80,/css/style.css,css;style.css,2,,,0,,css,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.81,2026-04-07T07:48:27.317198,http://example.com/api/fetch?target=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http,example.com,,80,/api/fetch,api;fetch,2,target=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,target=http://[::1]/admin,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.4,2026-04-07T07:48:27.318758,http://shop.example.com/blog/post/1,http,shop.example.com,,80,/blog/post/1,blog;post;1,3,,,0,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.223,2026-04-07T07:48:27.318758,https://example.com/blog,https,example.com,,443,/blog,blog,1,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.191,2026-04-07T07:48:27.318758,https://webapp.internal/exec?target=test%7C%20base64%20%2Fetc%2Fpasswd,https,webapp.internal,,443,/exec,exec,1,target=test%7C%20base64%20%2Fetc%2Fpasswd,target=test| base64 /etc/passwd,1,,,POST,,gobuster/3.6,,pcap
10.0.0.225,2026-04-07T07:48:27.318758,http://example.com/ping?exec=test`sleep,http,example.com,,80,/ping,ping,1,exec=test%60sleep,exec=test`sleep,1,,,GET,,nuclei,,pcap
172.16.0.236,2026-04-07T07:48:27.320020,http://test-app.local/logout?to=2024-12-31&user=john&view=list,http,test-app.local,,80,/logout,logout,1,to=2024-12-31&user=john&view=list,to=2024-12-31;user=john;view=list,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.7,2026-04-07T07:48:27.320020,http://admin.example.com/api/v1/health,http,admin.example.com,,80,/api/v1/health,api;v1;health,3,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
10.0.0.23,2026-04-07T07:48:27.321009,https://webapp.internal/directory?query=admin%29%28%26%29,https,webapp.internal,,443,/directory,directory,1,query=admin%29%28%26%29,query=admin)(&),1,,,GET,,nuclei,,pcap
10.0.0.97,2026-04-07T07:48:27.321009,https://admin.example.com/goto?target=https%3Aevil.com,https,admin.example.com,,443,/goto,goto,1,target=https%3Aevil.com,target=https:evil.com,1,,,GET,,ZAP/2.14.0,,pcap
172.16.0.77,2026-04-07T07:48:27.321985,https://api.example.com/index.html?category=electronics&limit=10,https,api.example.com,,443,/index.html,index.html,1,category=electronics&limit=10,category=electronics;limit=10,2,,html,GET,,python-requests/2.31.0,,pcap
172.16.0.126,2026-04-07T07:48:27.321985,https://example.com/login?brand=apple,https,example.com,,443,/login,login,1,brand=apple,brand=apple,1,,,POST,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.183,2026-04-07T07:48:27.321985,https://10.0.0.50/help?brand=apple,https,10.0.0.50,,443,/help,help,1,brand=apple,brand=apple,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.140,2026-04-07T07:48:27.322960,https://admin.example.com/dashboard?page=1&filter=recent&q=laptop,https,admin.example.com,,443,/dashboard,dashboard,1,page=1&filter=recent&q=laptop,page=1;filter=recent;q=laptop,3,,,GET,,curl/8.4.0,,pcap
192.168.1.233,2026-04-07T07:48:27.322960,https://192.168.1.100/cart?q=laptop,https,192.168.1.100,,443,/cart,cart,1,q=laptop,q=laptop,1,,,GET,,curl/8.4.0,,pcap
192.168.1.236,2026-04-07T07:48:27.322960,https://admin.example.com/load?page=..\..\..\windows\system32\config\sam,https,admin.example.com,,443,/load,load,1,page=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam,page=..\..\..\windows\system32\config\sam,1,,,GET,,masscan/1.3,,pcap
10.0.0.149,2026-04-07T07:48:27.323935,http://shop.example.com/login?status=active&sort=asc,http,shop.example.com,,80,/login,login,1,status=active&sort=asc,status=active;sort=asc,2,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.111,2026-04-07T07:48:27.323935,http://10.0.0.50/api/orders,http,10.0.0.50,,80,/api/orders,api;orders,2,,,0,,,GET,,curl/8.4.0,,pcap
172.16.0.109,2026-04-07T07:48:27.324915,http://webapp.internal/index.html,http,webapp.internal,,80,/index.html,index.html,1,,,0,,html,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.62,2026-04-07T07:48:27.324915,http://10.0.0.50/out?return=%2F%2Fevil.com,http,10.0.0.50,,80,/out,out,1,return=%2F%2Fevil.com,return=//evil.com,1,,,GET,,burpsuite,,pcap
10.0.0.27,2026-04-07T07:48:27.324915,http://test-app.local/admin?user=',http,test-app.local,,80,/admin,admin,1,user=%27,user=',1,,,POST,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.105,2026-04-07T07:48:27.325996,http://admin.example.com/news?view=list,http,admin.example.com,,80,/news,news,1,view=list,view=list,1,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.55,2026-04-07T07:48:27.325996,https://192.168.1.100/about?view=list&type=product&to=2024-12-31,https,192.168.1.100,,443,/about,about,1,view=list&type=product&to=2024-12-31,view=list;type=product;to=2024-12-31,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.221,2026-04-07T07:48:27.325996,https://webapp.internal/events?limit=10,https,webapp.internal,,443,/events,events,1,limit=10,limit=10,1,,,HEAD,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.121,2026-04-07T07:48:27.325996,http://admin.example.com/comment?message=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http,admin.example.com,,80,/comment,comment,1,message=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,"message=<video><source onerror=""alert(1)"">",1,,,POST,,curl/8.4.0,,pcap
10.0.0.83,2026-04-07T07:48:27.327015,http://test-app.local/profile,http,test-app.local,,80,/profile,profile,1,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.192,2026-04-07T07:48:27.327015,http://10.0.0.50/api/v1/health?type=product&q=laptop&sort=asc,http,10.0.0.50,,80,/api/v1/health,api;v1;health,3,type=product&q=laptop&sort=asc,type=product;q=laptop;sort=asc,3,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.81,2026-04-07T07:48:27.327015,https://10.0.0.50/link?redirect=https%3A%2F%2Fevil.com%40legitimate.com,https,10.0.0.50,,443,/link,link,1,redirect=https%3A%2F%2Fevil.com%40legitimate.com,redirect=https://evil.com@legitimate.com,1,,,GET,,burpsuite,,pcap
172.16.0.248,2026-04-07T07:48:27.328001,http://webapp.internal/blog/post/1?order=name&user=john,http,webapp.internal,,80,/blog/post/1,blog;post;1,3,order=name&user=john,order=name;user=john,2,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.161,2026-04-07T07:48:27.328001,http://192.168.1.100/,http,192.168.1.100,,80,/,,0,,,0,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.182,2026-04-07T07:48:27.328001,http://example.com/api/user?uid=%2A%29%28uid%3Dadmin%29%29,http,example.com,,80,/api/user,api;user,2,uid=%2A%29%28uid%3Dadmin%29%29,uid=*)(uid=admin)),1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.107,2026-04-07T07:48:27.329007,http://shop.example.com/notifications?lang=en,http,shop.example.com,,80,/notifications,notifications,1,lang=en,lang=en,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.149,2026-04-07T07:48:27.329576,http://secure.example.com/index.html?status=active,http,secure.example.com,,80,/index.html,index.html,1,status=active,status=active,1,,html,GET,,python-requests/2.31.0,,pcap
172.16.0.78,2026-04-07T07:48:27.329576,http://api.example.com/lookup?filter=%2A%29%28mail%3D%2A,http,api.example.com,,80,/lookup,lookup,1,filter=%2A%29%28mail%3D%2A,filter=*)(mail=*,1,,,GET,,burpsuite,,pcap
172.16.0.13,2026-04-07T07:48:27.330568,https://secure.example.com/products?q=',https,secure.example.com,,443,/products,products,1,q=%27,q=',1,,,GET,,ZAP/2.14.0,,pcap
172.16.0.216,2026-04-07T07:48:27.330568,https://api.example.com/out?return=%2F%2Fevil.com,https,api.example.com,,443,/out,out,1,return=%2F%2Fevil.com,return=//evil.com,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.35,2026-04-07T07:48:27.331540,https://api.example.com/events,https,api.example.com,,443,/events,events,1,,,0,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.130,2026-04-07T07:48:27.331540,http://192.168.1.100/api/users?filter=recent&to=2024-12-31,http,192.168.1.100,,80,/api/users,api;users,2,filter=recent&to=2024-12-31,filter=recent;to=2024-12-31,2,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.8,2026-04-07T07:48:27.332521,https://secure.example.com/search?id=1',https,secure.example.com,,443,/search,search,1,id=1%27,id=1',1,,,GET,,python-requests/2.31.0,,pcap
192.168.1.236,2026-04-07T07:48:27.332521,http://api.example.com/search?search=1',http,api.example.com,,80,/search,search,1,search=1%27,search=1',1,,,GET,,burpsuite,,pcap
172.16.0.155,2026-04-07T07:48:27.333732,http://secure.example.com/events?filter=recent,http,secure.example.com,,80,/events,events,1,filter=recent,filter=recent,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.11,2026-04-07T07:48:27.334718,http://secure.example.com/logout,http,secure.example.com,,80,/logout,logout,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.25,2026-04-07T07:48:27.334718,http://admin.example.com/download?file=../../../proc/self/environ,http,admin.example.com,,80,/download,download,1,file=..%2F..%2F..%2Fproc%2Fself%2Fenviron,file=../../../proc/self/environ,1,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.87,2026-04-07T07:48:27.334718,https://admin.example.com/events,https,admin.example.com,,443,/events,events,1,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.190,2026-04-07T07:48:27.335694,http://secure.example.com/settings?order=name,http,secure.example.com,,80,/settings,settings,1,order=name,order=name,1,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.12,2026-04-07T07:48:27.335694,http://10.0.0.50/register?type=product&id=123,http,10.0.0.50,,80,/register,register,1,type=product&id=123,type=product;id=123,2,,,GET,,curl/8.4.0,,pcap
172.16.0.235,2026-04-07T07:48:27.335694,https://api.example.com/api/execute?target=test&,https,api.example.com,,443,/api/execute,api;execute,2,target=test,target=test,1,,,POST,,wfuzz/3.1.0,,pcap
192.168.1.46,2026-04-07T07:48:27.336701,https://secure.example.com/api/user?user=%2A%29%28uid%3Dadmin%29%29,https,secure.example.com,,443,/api/user,api;user,2,user=%2A%29%28uid%3Dadmin%29%29,user=*)(uid=admin)),1,,,GET,,dirbuster,,pcap
10.0.0.139,2026-04-07T07:48:27.337210,http://shop.example.com/logout,http,shop.example.com,,80,/logout,logout,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.153,2026-04-07T07:48:27.338408,http://shop.example.com/api/orders?lang=en&limit=10&from=2024-01-01,http,shop.example.com,,80,/api/orders,api;orders,2,lang=en&limit=10&from=2024-01-01,lang=en;limit=10;from=2024-01-01,3,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.27,2026-04-07T07:48:27.339428,http://shop.example.com/api/v1/health?status=active,http,shop.example.com,,80,/api/v1/health,api;v1;health,3,status=active,status=active,1,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.155,2026-04-07T07:48:27.339428,https://shop.example.com/blog,https,shop.example.com,,443,/blog,blog,1,,,0,,,POST,,python-requests/2.31.0,,pcap
192.168.1.248,2026-04-07T07:48:27.340503,https://api.example.com/redir?return=https%3Aevil.com,https,api.example.com,,443,/redir,redir,1,return=https%3Aevil.com,return=https:evil.com,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.54,2026-04-07T07:48:27.340503,https://secure.example.com/login?lang=en,https,secure.example.com,,443,/login,login,1,lang=en,lang=en,1,,,GET,,PostmanRuntime/7.35.0,,pcap
